%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1580139987831558755,7010,1580139987833144903,/fgps,1,15,45.6246743706,9.28246087184,230.290613082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139987936031147,7011,1580139987938779115,/fgps,1,15,45.6246801224,9.28246214324,230.311902259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988036729601,7012,1580139988038930892,/fgps,1,15,45.6246859911,9.28246315725,230.339532269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988137738608,7013,1580139988137434959,/fgps,1,15,45.6246919754,9.28246390322,230.364229229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988234684976,7014,1580139988235825061,/fgps,1,15,45.6246979787,9.28246443761,230.378823704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988334682468,7015,1580139988333193063,/fgps,1,15,45.6247039806,9.28246471845,230.380805009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988431658001,7016,1580139988431454896,/fgps,1,15,45.6247100551,9.28246480984,230.376181478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988531794742,7017,1580139988532385110,/fgps,1,15,45.624716195,9.28246471717,230.387676366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988631826129,7018,1580139988633260965,/fgps,1,15,45.6247224765,9.28246451268,230.381915488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988731780738,7019,1580139988733346939,/fgps,1,15,45.6247287752,9.28246411827,230.379899393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988834879533,7020,1580139988836188077,/fgps,1,15,45.6247350912,9.28246354094,230.375386922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139988935037131,7021,1580139988933962106,/fgps,1,15,45.6247416403,9.28246287866,230.3740561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989035073177,7022,1580139989037550926,/fgps,1,15,45.6247482617,9.28246204366,230.373797395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989135048161,7023,1580139989133188962,/fgps,1,15,45.6247549136,9.28246101862,230.383701781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989229771707,7024,1580139989234515905,/fgps,1,15,45.6247617276,9.28245985666,230.377195346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989332002013,7025,1580139989333816051,/fgps,1,15,45.6247686124,9.28245856749,230.369933723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989434394347,7026,1580139989434964895,/fgps,1,15,45.6247756282,9.28245714072,230.368889807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989535032552,7027,1580139989534557104,/fgps,1,15,45.6247826783,9.28245551359,230.35512801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989632260936,7028,1580139989633997917,/fgps,1,15,45.6247898052,9.2824537922,230.343199948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989732677581,7029,1580139989733763933,/fgps,1,15,45.6247969932,9.2824520206,230.329342122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989832502155,7030,1580139989832770109,/fgps,1,15,45.6248042281,9.28245012645,230.31862609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139989929619671,7031,1580139989931971073,/fgps,1,15,45.6248114948,9.28244810653,230.310016296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990032743586,7032,1580139990034416913,/fgps,1,15,45.6248187855,9.28244606398,230.30287208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990126917953,7033,1580139990131376981,/fgps,1,15,45.6248260488,9.28244397692,230.299691148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990229768868,7034,1580139990231590032,/fgps,1,14,45.6248332729,9.28244188009,230.298048578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990329709236,7035,1580139990333790063,/fgps,1,15,45.6248404736,9.28243975589,230.299173994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990429389160,7036,1580139990431407928,/fgps,1,15,45.6248477338,9.28243757641,230.301312203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990538452610,7037,1580139990539046049,/fgps,1,15,45.6248550549,9.28243541981,230.287013781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990638554994,7038,1580139990641076087,/fgps,1,15,45.6248623731,9.28243322142,230.279122847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990735628377,7039,1580139990735615968,/fgps,1,15,45.6248695451,9.28243085796,230.299969939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990832761552,7040,1580139990832289934,/fgps,1,14,45.6248769538,9.28242869831,230.289180573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139990932787488,7041,1580139990932647943,/fgps,1,14,45.6248844878,9.28242650502,230.275547235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991037292704,7042,1580139991038213968,/fgps,1,14,45.6248918358,9.28242412624,230.274642888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991135590570,7043,1580139991134607076,/fgps,1,14,45.624899332,9.28242185073,230.245962048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991235660421,7044,1580139991238858938,/fgps,1,14,45.6249067964,9.28241947015,230.241925557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991335728286,7045,1580139991334981918,/fgps,1,15,45.6249139787,9.28241672673,230.290087871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991429757189,7046,1580139991430979967,/fgps,1,15,45.6249212304,9.28241406588,230.319712639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991535986765,7047,1580139991534704923,/fgps,1,15,45.6249285424,9.28241139515,230.332174296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991630078739,7048,1580139991634349107,/fgps,1,15,45.6249357881,9.28240870123,230.364985933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991733132155,7049,1580139991731853961,/fgps,1,14,45.6249433599,9.28240619312,230.320570314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991839220015,7050,1580139991838130950,/fgps,1,14,45.6249509088,9.28240365816,230.291663407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139991930107119,7051,1580139991929521083,/fgps,1,14,45.6249584875,9.28240108547,230.265221428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992036279206,7052,1580139992038760900,/fgps,1,14,45.624965994,9.28239854542,230.25368068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992130195663,7053,1580139992130314111,/fgps,1,14,45.6249734839,9.28239597874,230.247064577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992230260214,7054,1580139992230895042,/fgps,1,14,45.6249810526,9.28239341224,230.231959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992336375839,7055,1580139992335387945,/fgps,1,13,45.624988548,9.28239081595,230.220544741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992433451182,7056,1580139992437225103,/fgps,1,15,45.6249961528,9.28238812221,230.220641466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992536415861,7057,1580139992536808967,/fgps,1,15,45.6250038697,9.28238535178,230.210475441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992630371124,7058,1580139992631350040,/fgps,1,15,45.6250115374,9.28238263132,230.210397152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992736588661,7059,1580139992733508110,/fgps,1,15,45.6250191095,9.28237982612,230.19361151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992827513697,7060,1580139992829790115,/fgps,1,15,45.6250267243,9.28237703353,230.196309327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139992927545552,7061,1580139992929733037,/fgps,1,15,45.625034434,9.28237428145,230.164698102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993036717236,7062,1580139993036457061,/fgps,1,15,45.625041989,9.28237149126,230.159941597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993133583498,7063,1580139993130578994,/fgps,1,15,45.6250496605,9.28236872487,230.136444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993230708624,7064,1580139993231745004,/fgps,1,15,45.6250572368,9.28236594305,230.13191178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993330752637,7065,1580139993330768108,/fgps,1,15,45.6250648632,9.28236320046,230.112417652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993430897739,7066,1580139993431317090,/fgps,1,15,45.6250725994,9.28236043485,230.119524399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993536900837,7067,1580139993534648895,/fgps,1,15,45.6250803152,9.28235769493,230.104771911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993636952028,7068,1580139993637808084,/fgps,1,15,45.6250879147,9.28235473949,230.115768171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993737040377,7069,1580139993738367080,/fgps,1,15,45.6250954939,9.28235188049,230.13543809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993837078561,7070,1580139993833214998,/fgps,1,15,45.6251030335,9.28234901918,230.127189029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139993934016846,7071,1580139993933052062,/fgps,1,15,45.6251106262,9.28234609522,230.135012982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994048586025,7072,1580139994046417951,/fgps,1,15,45.6251182004,9.28234320061,230.139553179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994128185897,7073,1580139994130556106,/fgps,1,15,45.6251257404,9.28234020016,230.158130955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994234287555,7074,1580139994235132932,/fgps,1,15,45.6251333598,9.28233723048,230.178636343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994331280264,7075,1580139994332138061,/fgps,1,15,45.6251410931,9.28233424587,230.202532398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994434338677,7076,1580139994432002067,/fgps,1,15,45.6251489758,9.2823312884,230.210119993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994534726646,7077,1580139994538352012,/fgps,1,15,45.6251569797,9.28232830574,230.221446083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994631176966,7078,1580139994632504940,/fgps,1,15,45.6251650909,9.28232531642,230.238545675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994734240786,7079,1580139994735524892,/fgps,1,15,45.6251733303,9.28232229668,230.245454984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994834223351,7080,1580139994832619905,/fgps,1,15,45.6251816701,9.28231925623,230.245192646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139994925123922,7081,1580139994926400899,/fgps,1,15,45.6251900758,9.28231608969,230.277078636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995037356714,7082,1580139995036792039,/fgps,1,15,45.6251985671,9.28231287665,230.287248781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995134541446,7083,1580139995133332967,/fgps,1,15,45.6252071519,9.28230967519,230.296851079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995237587649,7084,1580139995234344005,/fgps,1,15,45.6252159105,9.28230648085,230.299209785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995331859367,7085,1580139995333937883,/fgps,1,15,45.6252247696,9.28230313134,230.295792774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995434866190,7086,1580139995433453083,/fgps,1,15,45.6252336006,9.28229976559,230.299213799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995537808667,7087,1580139995538881063,/fgps,1,15,45.6252426582,9.28229636698,230.293036193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995632122223,7088,1580139995639873981,/fgps,1,15,45.6252517829,9.28229289731,230.29336561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995731675501,7089,1580139995734255075,/fgps,1,15,45.6252608923,9.28228940712,230.296957657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995840891699,7090,1580139995838022947,/fgps,1,15,45.6252702212,9.28228582975,230.291492705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139995934862306,7091,1580139995932051897,/fgps,1,15,45.6252796261,9.28228223019,230.279738781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996037842521,7092,1580139996039268970,/fgps,1,15,45.6252889358,9.28227857959,230.293165809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996131664983,7093,1580139996131535053,/fgps,1,15,45.6252983629,9.28227482714,230.299334299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996240763046,7094,1580139996237562894,/fgps,1,15,45.6253077805,9.28227097683,230.307881239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996331725532,7095,1580139996333764076,/fgps,1,15,45.6253173597,9.28226705639,230.314531545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996434672940,7096,1580139996435462951,/fgps,1,15,45.6253270289,9.28226306902,230.31855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996534741113,7097,1580139996536364078,/fgps,1,15,45.6253367342,9.28225902786,230.321231022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996631657069,7098,1580139996632383108,/fgps,1,15,45.6253464542,9.28225494943,230.336550773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996734779422,7099,1580139996735119104,/fgps,1,15,45.6253561821,9.28225078398,230.339167494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996835368479,7100,1580139996839934110,/fgps,1,15,45.6253659292,9.28224653541,230.351970943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139996931872732,7101,1580139996933058977,/fgps,1,15,45.625375689,9.2822423792,230.353046898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997038093002,7102,1580139997040200948,/fgps,1,15,45.6253854869,9.28223821548,230.339038212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997128888816,7103,1580139997130975961,/fgps,1,15,45.6253952063,9.28223402225,230.333686649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997230408447,7104,1580139997232103109,/fgps,1,15,45.6254049203,9.28222987784,230.332356733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997329138082,7105,1580139997331127882,/fgps,1,15,45.6254146101,9.28222573179,230.316972799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997435075952,7106,1580139997434947013,/fgps,1,15,45.625424229,9.28222158731,230.320498951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997531972042,7107,1580139997534419059,/fgps,1,15,45.6254338431,9.28221754737,230.32444654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997635077348,7108,1580139997634686946,/fgps,1,15,45.6254434891,9.28221357695,230.3254478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997741292647,7109,1580139997738245964,/fgps,1,15,45.6254532078,9.28220961343,230.335476574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997832089422,7110,1580139997832851886,/fgps,1,15,45.6254628966,9.28220572011,230.340175042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139997944222047,7111,1580139997944123029,/fgps,1,15,45.6254726726,9.28220185202,230.337682002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998041682851,7112,1580139998046387910,/fgps,1,15,45.6254824419,9.28219810043,230.345328324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998129568758,7113,1580139998130549907,/fgps,1,15,45.6254922797,9.28219440128,230.35292644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998229616494,7114,1580139998232079982,/fgps,1,15,45.625502266,9.282190738,230.355903264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998327755665,7115,1580139998330529928,/fgps,1,15,45.6255122889,9.28218709143,230.370330827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998429579860,7116,1580139998430939912,/fgps,1,15,45.6255224019,9.28218350487,230.390978467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998535853661,7117,1580139998533929109,/fgps,1,15,45.6255325126,9.28217995788,230.41177476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998639049570,7118,1580139998632910013,/fgps,1,15,45.6255427523,9.28217653041,230.430137403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998736100430,7119,1580139998736206054,/fgps,1,15,45.6255530188,9.28217303155,230.459950227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998830034617,7120,1580139998831211090,/fgps,1,15,45.6255633673,9.28216960065,230.465309828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139998930018871,7121,1580139998934009075,/fgps,1,15,45.6255736684,9.28216616518,230.458129005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999037051304,7122,1580139999039125919,/fgps,1,15,45.6255839671,9.28216280855,230.456583436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999136082484,7123,1580139999135580062,/fgps,1,15,45.6255942888,9.28215966998,230.44933513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999235974268,7124,1580139999236529111,/fgps,1,15,45.6256045514,9.28215656341,230.434930714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999329996432,7125,1580139999331989049,/fgps,1,15,45.6256148384,9.28215359487,230.425894314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999430041898,7126,1580139999431314945,/fgps,1,15,45.625625081,9.28215065342,230.420777182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999539482611,7127,1580139999541606903,/fgps,1,15,45.6256352415,9.28214772093,230.440594612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999636483205,7128,1580139999632786035,/fgps,1,15,45.6256453705,9.28214490446,230.454017912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999733728279,7129,1580139999733345985,/fgps,1,15,45.6256554678,9.28214223085,230.453570549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999833737457,7130,1580139999833808898,/fgps,1,15,45.6256656582,9.2821396719,230.462064483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580139999939747998,7131,1580139999941459894,/fgps,1,15,45.6256757299,9.28213727079,230.48253176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000042785506,7132,1580140000044120073,/fgps,1,15,45.6256858884,9.28213499196,230.485814913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000134479734,7133,1580140000134565114,/fgps,1,15,45.625696035,9.28213273894,230.50710607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000236701557,7134,1580140000234996080,/fgps,1,15,45.6257061415,9.28213062748,230.524931483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000333813604,7135,1580140000331891059,/fgps,1,15,45.6257163079,9.28212852547,230.546039885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000430733281,7136,1580140000433412075,/fgps,1,15,45.6257265095,9.28212651897,230.550485354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000536880981,7137,1580140000533572912,/fgps,1,15,45.6257367549,9.28212463096,230.570981249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000630861466,7138,1580140000636209011,/fgps,1,15,45.6257469619,9.28212282424,230.581752038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000736934536,7139,1580140000735728979,/fgps,1,15,45.6257572338,9.28212113232,230.595889698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000837016382,7140,1580140000833481073,/fgps,1,15,45.6257675459,9.28211947422,230.607065312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140000930845758,7141,1580140000933293104,/fgps,1,15,45.6257778964,9.28211799373,230.616082824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001039972137,7142,1580140001038903951,/fgps,1,15,45.6257883904,9.28211657097,230.620913212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001133872397,7143,1580140001134788990,/fgps,1,15,45.6257988499,9.28211525032,230.636503744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001237008717,7144,1580140001236676931,/fgps,1,15,45.6258092788,9.28211406917,230.655837999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001340126049,7145,1580140001339097023,/fgps,1,15,45.6258197056,9.28211289213,230.655584548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001428061203,7146,1580140001433176994,/fgps,1,15,45.6258301843,9.28211183933,230.660339272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001537126807,7147,1580140001536077022,/fgps,1,15,45.6258406983,9.28211092079,230.652855383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001637113790,7148,1580140001633805990,/fgps,1,15,45.6258512599,9.28211006646,230.633270665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001736202157,7149,1580140001737772941,/fgps,1,15,45.6258618447,9.28210930289,230.63119214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001834284325,7150,1580140001839406013,/fgps,1,15,45.6258724275,9.28210862905,230.600644881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140001938649822,7151,1580140001940407991,/fgps,1,15,45.6258830321,9.28210801962,230.583972458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002040440033,7152,1580140002042994976,/fgps,1,15,45.625893646,9.28210754554,230.563568546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002131792811,7153,1580140002136570930,/fgps,1,15,45.6259042799,9.28210713171,230.554317015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002232909912,7154,1580140002236545085,/fgps,1,15,45.6259148202,9.28210668648,230.544114165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002331530473,7155,1580140002331450939,/fgps,1,15,45.6259255165,9.2821062834,230.558741329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002428369603,7156,1580140002428575038,/fgps,1,15,45.6259364283,9.28210608276,230.541891293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002531633696,7157,1580140002532588005,/fgps,1,15,45.6259473302,9.28210595801,230.515541579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002628688714,7158,1580140002630400896,/fgps,1,14,45.6259581185,9.28210577371,230.51686359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002728773757,7159,1580140002731453895,/fgps,1,14,45.6259688919,9.28210548785,230.507669524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002834868496,7160,1580140002831511974,/fgps,1,14,45.6259797042,9.28210529542,230.498767281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140002931953096,7161,1580140002932915925,/fgps,1,14,45.6259907474,9.28210537903,230.467778713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003044195382,7162,1580140003046525955,/fgps,1,14,45.626001664,9.28210531027,230.453192206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003132067636,7163,1580140003130944013,/fgps,1,14,45.6260125622,9.28210530444,230.429801191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003232297867,7164,1580140003232677936,/fgps,1,14,45.6260235318,9.28210535671,230.404490282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003332255466,7165,1580140003330296993,/fgps,1,14,45.6260344633,9.28210549433,230.380796845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003429404142,7166,1580140003431423902,/fgps,1,14,45.6260453414,9.28210566863,230.36932082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003529381471,7167,1580140003531383037,/fgps,1,14,45.6260561871,9.28210577528,230.379082078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003629458613,7168,1580140003629920005,/fgps,1,14,45.6260670708,9.28210616138,230.363733588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003729485242,7169,1580140003731292009,/fgps,1,14,45.6260780279,9.28210650829,230.355039506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140003829677938,7170,1580140003829407930,/fgps,1,13,45.6260891386,9.28210710619,230.32248875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
